GEOID,all,black,native,aapi,add,white,latino,City,Geography,System,Area,Metric,Measure,Source,Year,BiggerBetter,geolevel
48113007821,0.2429042904290429,0.20348837209302326,0,0.40236686390532544,0.2471264367816092,0.21287128712871287,0.2671353251318102,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007822,0.02127659574468085,0.05956112852664577,NA,0.13953488372093023,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007823,0.0400604686318972,0,NA,0,0.1036036036036036,0.02857142857142857,0.11549295774647887,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007824,0,0,NA,0,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007825,0,0,NA,0,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007826,0,0,0,0,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007827,0.04094010614101592,0.03409090909090909,0,0,0.10526315789473684,0,0.13310580204778158,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007828,0.048302872062663184,0.06237148732008225,NA,0,0,0.05089058524173028,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007829,0.033261802575107295,0.0442225392296719,NA,NA,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007830,0.19476268412438624,0.09776536312849161,NA,0,0.6328125,0,0.3738489871086556,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007831,0.08630393996247655,0.16576576576576577,0,0,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007832,0.26103286384976526,0.1455223880597015,NA,0.6355140186915887,0.23706896551724138,0,0.24879227053140096,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007833,0.2011605415860735,0.06593406593406594,NA,NA,0.22569444444444445,0,0.35315985130111527,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007834,0.044885945548197206,0.06552094522019335,0,NA,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007835,0.06317204301075269,0.08823529411764706,NA,NA,0,0.0749063670411985,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007902,0,0,0,0,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007903,0.004219409282700422,0,NA,0,0,0.005383580080753701,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007906,0,0,NA,0,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007909,0.05989773557341125,0,0,0.3228346456692913,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007910,0.021806853582554516,0,NA,0,0.05841121495327103,0,0.10144927536231885,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007912,0.0511265164644714,0,0,0.12804878048780488,0,0.05436337625178827,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007913,0.004830917874396135,0,0,0.0703125,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007914,0.04059040590405904,0.05620608899297424,0,0.1388101983002833,0,0.012106537530266344,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007915,0.016728624535315983,0,NA,0.26666666666666666,0,0.00881057268722467,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113007916,0.025331724969843185,0.3088235294117647,0,0,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113008000,0.027637212923316466,0,0,0,0,0.022697512003491925,0.15447154471544716,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113008101,0.005263157894736842,0,NA,0,0,0.007702182284980745,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113008102,0,0,NA,0,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113008200,0.010197578075207138,0.09696969696969697,NA,NA,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113008401,0.06415538552089464,0,NA,NA,0.03407601572739188,0,0.0844306738962045,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113008402,0.07252559726962457,0,NA,NA,0,0,0.1111111111111111,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113008500,0.10111317254174397,0,0,NA,0.125,0,0.14155844155844155,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113008604,0.061553030303030304,0.028935185185185185,NA,NA,0.2,0,0.22598870056497175,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113008701,0.06663301362948006,0.03477218225419664,NA,NA,0.37362637362637363,0,0.31759656652360513,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113008703,0.08778280542986425,0.025145067698259187,0,NA,0.14246575342465753,0,0.16666666666666666,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113008704,0.05402087170042971,0,NA,NA,0.4672131147540984,NA,0.29431438127090304,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113008705,0.08050089445438283,0,NA,NA,0.30405405405405406,0,0.2393617021276596,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113008801,0.03904923599320883,0,NA,NA,0.22388059701492538,0,0.30666666666666664,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113008802,0.11261261261261261,0.07191521574564724,NA,NA,0.3465346534653465,0,0.3220858895705521,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009001,0.07505773672055427,0.12551440329218108,NA,NA,0.06166219839142091,0,0.058823529411764705,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009002,0.07548476454293629,0,0.9444444444444444,0,0.07957559681697612,0,0.11695278969957082,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009101,0.02561576354679803,0,NA,NA,0.027061855670103094,0,0.04463519313304721,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009103,0.10849539406345957,0,0,NA,0.044534412955465584,0,0.1872791519434629,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009104,0.023518344308560677,0,NA,NA,0.03822937625754527,0,0.031017369727047148,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009105,0.07955596669750231,0,NA,NA,0.058524173027989825,0,0.10955414012738854,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009202,0.145063801208865,0.2786885245901639,NA,0,0.08582089552238806,0,0.1303964757709251,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009203,0.10172413793103448,0,0,NA,0.15904572564612326,0.031055900621118012,0.1216361679224973,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009204,0.007585335018963337,0,0,NA,0,0,0.013544018058690745,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009301,0.08738601823708207,0,NA,NA,0.17357001972386588,0,0.1145418326693227,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009303,0.11264822134387352,0,0,NA,0.17434210526315788,0,0.13970588235294118,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009304,0.10814094775212636,0.05343980343980344,NA,NA,0.32806324110671936,0,0.22929936305732485,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009401,0.08946608946608947,0,0,0,0.29314420803782504,0,0.26439232409381663,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009402,0.007174887892376682,NA,NA,0,0,0.007944389275074478,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009500,0,0,NA,0,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009603,0.023069207622868605,0,NA,0.12318840579710146,0,0.020166898470097356,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009604,0.015689893862482696,0,0,0,0,0.023066485753052916,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009605,0.07662835249042145,0,0,0.13846153846153847,0.19241192411924118,0,0.11234177215189874,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009607,0.009984639016897081,NA,0,0,0,0.014332965821389196,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009608,0.047661870503597124,0,NA,0,0,0,0.20463320463320464,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009609,0,0,NA,0,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009610,0.44711538461538464,NA,0,NA,0.3401639344262295,0.4146341463414634,0.4616740088105727,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009611,0.07667731629392971,0,0,0,0.039647577092511016,0.05139186295503212,0.1232876712328767,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009701,0.21351351351351353,NA,NA,0,0.2933104631217839,0.06839186691312385,0.33214285714285713,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009702,0.02303754266211604,0,NA,0,0,0,0.10843373493975904,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009802,0.13638968481375358,0.11940298507462686,0,0,0.08495981630309989,0,0.1619718309859155,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009803,0.15,0,NA,NA,0.2184873949579832,0.0778688524590164,0.23369565217391305,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009804,0.3626776707932141,0,1,0,0.24715162138475022,0,0.39372822299651566,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113009900,0.06653683868873743,0,NA,0.11388455538221529,0.10213414634146341,0.042444821731748725,0.11251314405888538,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113010001,0.06043956043956044,0.08264462809917356,NA,NA,0,0,0.06550218340611354,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113010002,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113010003,0.02258201959948871,0,NA,0,0.12867647058823528,0.014539579967689823,0.0948509485094851,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113010101,0.059496567505720827,0,NA,0,0.2468354430379747,0,0.11095305832147938,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113010102,0.17848101265822786,0,NA,NA,0.2653061224489796,0,0.18875502008032127,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113010500,0.2222222222222222,0.047619047619047616,0,NA,0.46601941747572817,0,0.31907308377896615,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
